free_text,label_id,dataset
"""ôi em có lô xe cần cầu cho bé hót dã_man luôn về được mỗi thôi thật_sự là quá ưng xe to đẹp cam_đoan là ước_mơ của vô_vàn bé trai suốt ngày chỉ đòi xe thôi hihi bán chiếc""",0,vlsp
đc ván hay ông giáo gáy khét vc=)),1,vihsd
dễ thương xĩu,0,vihsd
nguyễn vinh :3,0,vihsd
"""cắt khúc cho khách còn dư phần ntn nữa ai ăn ới luôn nha giá để mềm như mua nguyên con kg sđt""",0,vlsp
họp thò thụt,0,vihsd
"""phát trần_đại logic chuẩn vl""",0,vlsp
"""lý mền hạo chất sinh_viên một là môn đó khó hai là không đến lớp_học đều ba là gì lời jiao junbeka hát thương lê""",0,vlsp
"""hôm_nay cậu mệt rã_rời ôm con cậu ngủ mặc_kệ đời được không thương ghê""",0,vlsp
"""người hiền không phải xử_sự như thế đâu quá hung_dữ hung ha""",0,vlsp
"""chả có ai thèm nghe tao bọn mày""",0,vlsp
"""tí nữa win tàu khựa cay vl""",0,vlsp
nhớ đến đấng nha 3 gà,0,vihsd
"""lương hiếu hợp_lý vl""",0,vlsp
"""trọng_thuỷ noa lại hợp_lí vl""",1,vlsp
m.n lên google tra trần dần thì thấy ông ấy mất 1977,0,vihsd
thượng đẳng j mà chậm quá trend này việt nam làm biết bao lâu rồi,0,vihsd
"""má phính ghê vl""",1,vlsp
fpt said : là vì m diễn viên chính nên a diss mạng m ^^,0,vihsd
"""trắng đêm bùi hồng_nhung tired""",0,vlsp
"""đm ngu thế mày chim_cút""",2,vlsp
chắc đây là clip củ hả mọi người..?,0,vihsd
i love cô minh hiếu,0,vihsd
"""nguyễn_ngọc an nhi nhe""",0,vlsp
"""nhật tiến vl""",0,vlsp
nghệ sĩ hài hải ngoại gạo cội đừng để mình bị ốm nhé đức phật bảo vệ ông..amen.,0,vihsd
"""khuyến_mãi cho sỉ mới xịt chống nắng may create nhập chai nhập chai nhập chai nhập chai""",0,vlsp
vũ thanh tùng đúng r,0,vihsd
"""alice cháu nó rút ván đồng_thời cùng hành_động dí vào sóng luôn nó ném đi còn cứu đc ng khác đang dưới nước""",2,vlsp
"""ngoc nguyen dang type pfy shop ưu_đãi mua tặng với các bạn share và like trang pfy shop nhé cả nhà chào hè cả nhà ơi""",0,vlsp
mặt tao có vui k,0,vihsd
"""trần yến chuyên phân_phối sỉ và lẻ sầu_riêng ri toàn_quốc hôm_nay shop nhung lên được ít sầu_riêng ri_vườn nhà nhung sầu_riêng đầu mùa nên cơm dẻo hạt lép ngọt béo vô_cùng hình thật tự chụp đầu mùa ăn sầu này là tuyệt nhất rồi do nhà trồng nên số_lượng nhiều nên nhung tuyển đại_lý phân_phối sầu_riêng toàn_quốc sỉ lẻ ai chưa kịp đặt_hàng chốt nhanh số_lượng giúp nhung nha lẻ kg nhận ship toàn_quốc nhé mọi người free ship khu_vực hóc_môn các quận huyện khác nhung tính phí ship tùy khu_vực nhé mọi người gặp nhung""",0,vlsp
"""thuy doan minh hot_hót hót màn_bung tư động chống muỗi hà_thành mx chất_liệu tuyn cao_cấp không nhăn dày và thoáng đây là loại tuyn cao_cấp nhất trên thị_trường hiện_nay khung được làm bằng thép cao_cấp có độ đàn_hồi cao dễ_dàng uốn cong bung ra siêu bền bên dưới màn có các dây buộc gắn_kết với đệm giúp màn vững_chắc trên đệm chứ không như các loại màn chụp khác sử_dụng có_thể dùng để chụp dưới đất hoặc trên giường màn có cửa có khóa giúp ra vào dễ_dàng và không bị muỗi xâm_nhập thuận_tiện cho quá_trình sử_dụng màn dễ_dàng sử_dụng giặt_giũ gập gọn""",0,vlsp
gửi ông anh,0,vihsd
"""chưa ai dắt cháu về đây""",0,vlsp
"""chủ_nhật auto thức sớm dị trời cầm nguyễn_hyper""",0,vlsp
"""nguyễn_đức cảnh đặng cảm_ơn tất_cả mọi người nhóm savio nhé nhớ mọi người lắm cảm_ơn ban phục đại_hội đã cho chúng một kì nghỉ và một đại_hội thật là nghĩa để lan_toả đức_tin toả sáng trên mặt_đất này nguồn trungđặng""",0,vlsp
trung vũ viết hoa bts lên,0,vihsd
liên quan vãi cả l bạn ạ :),0,vihsd
"""huy_hoàng lạnh vl luôn""",0,vlsp
đứa nào chống đối thí chủ cứ nói việc còn lại để tôi,0,vihsd
thu hít cố lên nhé! mà chắc không nổi 1 triệu như k icm đâu =)),0,vihsd
"""thông hoàng to the group hội thợ xăm giá rẻ đẹp hà_nội thông nắng đã có mũ mưa đã có mất điện có ngay pin dự_phòng để biết thêm chi_tiết""",0,vlsp
này thì thượng đẳng với chúng tôi,0,vihsd
"""ngày này năm ấy cảnh còn nguyên mà ng đã đổi_thay huyền nguyễn_dung tran huyền nguyễn""",0,vlsp
châu dể thương hjhj,0,vihsd
đây mới là bks thật nè,0,vihsd
"vài năm nữa kỳ anh là huyện ung thư, hà tĩnh là tỉnh ung thư của vn :3",0,vihsd
"""khá nhanh khá sạch mỗi_tội tốn nước vl""",0,vlsp
"phú phong đấy, hoa kìa hái đi",0,vihsd
"""éo đang gặp và thấy tởn vl""",1,vlsp
tú uyên làm tháng đổi đời đi,0,vihsd
thính máy bay thả anh luôn cướp được dễ dàng nhưng tại sao thính em thả a ko lấy đc là sao,0,vihsd
trân trọng lúc còn nhỏ được ăn tết bên gia đình‍,0,vihsd
"""cụ hói""",0,vlsp
oc cho,1,vihsd
19:43 hài vãi,0,vihsd
thanh trẻ trâu đm :)))),2,vihsd
cay vl lew lew,1,vihsd
kicm ca sĩ từ khi nào :)),0,vihsd
"""nguyễn_văn tám to the group chợ diễn châu online vũ nước_hoa sách tay cao_cấp các thương_hiệu nổi nay em bán chỉ từ chia_sẻ lần để mua dc sản_phẩm từ giá""",0,vlsp
"xin lỗi ad chứ nếu ad ở ngoài sáng không thì làm sao ad biết được trong bóng tối đó có cái gì? trừ khi ad đã nằm trong tối hay có người trong tối đó thì ad mới nắm được tình hình. và khi chỉ cần thí vài con tốt ad sẽ lên cấp bậc vù vù, lợi cả đôi bên.",2,vihsd
"""nguyễn_ái stressed at lục ngạn bắc_giang""",0,vlsp
nghe rất lí mạc sầu nhưng lại rất cô cô,0,vihsd
bị ngáo cứt lợn,1,vihsd
"""nam_mô di_đà phât nam_mô siêu lạc độ bồ_tát ma ha tát cầu_nguyện cho tất_cả các vong thai sớm được siêu_thoát chuyển kiếp luân_hồi di_đà phật""",0,vlsp
báu bở lắm mà đợi =)),0,vihsd
"""new mãi tài_lộc phát cho ae ngành làm phòng_khám""",0,vlsp
"""share dùm vs mn ơi mn ơi nhiệm thị_võ nét đẹp sinh_viên cofer ảnh dự thi của bạn nguyễn_thu thuỷ lớp tatmo giới_thiệu bản_thân hòa đồng thân_thiện thích đi du_lịch xem phim và nghe nhạc link fb""",0,vlsp
có muốn ứng tuyển cũng k tới lượt,0,vihsd
non quá thầy ơi,0,vihsd
- hóng top 1,0,vihsd
phạt cho ớn,0,vihsd
đầu đuôi câu chuyện kết lại tên nhung ơi là nhung =))),0,vihsd
"""gọi tên nhau mày mới là thằng con ngu hơn con bò""",2,vlsp
giống thật,0,vihsd
khiếp tận 4 số cuối -.-,0,vihsd
"""định lấy top mà gái ngành nhanh vl""",0,vlsp
tìm kiếm trên google cụm từ cmnm để chúc mừng năm mới,0,vihsd
idol tuiii,0,vihsd
hay quá.mắc cười xỉu,0,vihsd
"""thế_thì lại fine vl""",0,vlsp
like kênh fake mà còn lóc chóc =)),0,vihsd
khánh ly tự cmt tự thả tim :v,0,vihsd
em liên tưởng đến clip này :3,0,vihsd
thích nhất bài hit nổi tiếng của anh,0,vihsd
mày đéo xứng đáng làm người dân nam định,2,vihsd
"""cộng_đồng shipper hà_nội tìm nhân_viên giao hàng tại hà_nội ok cám_ơn bạn""",0,vlsp
uống miếng nước rồi xem tiếp nha ~~ :)),0,vihsd
"""com_chon mo lon ngon tuyet cu meo luon bjo van cu an_binh thuong chu noi ngay xua""",0,vlsp
"""thuy tien xem_lại lại khóc vl""",0,vlsp
"""nhìn giống th linh vl""",0,vlsp
,0,vihsd
"""nguyễn thanh_xuân_dạ shop cho bạn rồi""",0,vlsp
đan nguyễn nhưng ở đây k liên quan b à .,0,vihsd
"""ngày_mai là ngày cuối sale đồ uống ngoài những đồ uống thông_thường quán có thêm đồ uống thanh_mát giải_nhiệt tự làm nhé các chế đảm_bảo_vệ_sinh an_toàn không hoá_chất nước rau_má đậu_xanh hãy đến thưởng_thức hương_vị phở hà_nội và đồ uống free vũ huyền_diệu refreshed hoàng hoàng_văn hậu""",0,vlsp
mất dương chỉ,0,vihsd
"""sâm bổ kiện tỳ tăng cân an_toàn sỉ giá mềm chán ăn_ mất_ngủ gầy_gò khó tăng cân ăn được được nhưng vẫn không tăng cân tất_cả hãy về đội của em sâm bổ kiện tỳ tăng cân an toànsẽ giúp bạn ăn ngon hơn ngủ sâu giấc hơn giúp tiêu_hóa tốt bổ máu tăng_cường sức_khỏe tăng cân hoàn_toàn tự_nhiên hấp_thụ thức_ăn tốt hãy thử và cảm_nhận bạn sẽ không bao_giờ hối_hận""",0,vlsp
sắp hết hạn rồi,0,vihsd
"""luna luong to the group chợ sinh_viên đại_học hải phòng luna web sale mã giày tt lưới cho hè siêu thoáng chân siêu sock này chỉ đôi hú hú mời cả nhà gạch đá đi là bao_giờ bọn cũng chỉ gom giá tương_tác cho may_mắn thui các bác tranh_thủ hơn cao_thủ haha rẻ này quấy bừa đôi đi lúc nào chả được hí hí sz hàng od tuần""",0,vlsp
cá chết dân đói,0,vihsd
sau siêu phẩm chiếc quần chờ một phút của ông typn đây là chiếc quần không cần chờ giây phút nào,0,vihsd
có ai chơi gay hông ib mình đi,0,vihsd
m nghĩ bả cần một thằng bóng kín.,0,vihsd
"""ngân nguyễn_down""",0,vlsp
"""cần kòi chị bị ung_thư anh vẫn kề cạnh chăm_sóc thấy chị tự_ti anh cũng cạo đi mái_tóc của mình cuộc_đời có phải chỉ cần một người bên cạnh mình mọi lúc khó_khăn gian_khó vầy là đủ rồi không nguồn""",0,vlsp
"""vâu lương""",0,vlsp
nhìn mặt thấy mắc ỉ* à :))),1,vihsd
"""tôi có rất nhiều bạn thân nhưg khi ngã rồi thì thân thằng nào có thằng đấy lo phải không bạn hiền""",0,vlsp
i <3 đà nẵng,0,vihsd
,0,vihsd
"""khôn_ngoan lại với trời thôi thì cứ để mặc người_đời khôn_ngoan""",0,vlsp
ca sĩ :)) k-atm,0,vihsd
"""hạnh_phúc vì có được thiên_thần nhỏ yêu các con tuổithơcủacon""",0,vlsp
lắm tiền mà chả có nổi ý thức của loài người :)),1,vihsd
"tất cả chỉ là kịch bản được sắp xếp sẵn , còn sự thật là năm sau cưới =))))))))))0",0,vihsd
"""ăn hem hồng_nhi của mị bầu là vậy thôi đó chẹp chẹp thư thư awesome""",0,vlsp
"""việt dũng lại hợp_lý vl""",0,vlsp
chú lại đùa :v,0,vihsd
"""sáng_mai mình chở khách đi kim_tân có ai đi hoặc về liên_hệ thuan quang thuan_giang thuần limusin and dinh nhan nguyen at thị_trấn kim tân_thạch thành""",0,vlsp
sờ-ti-le đấy mn ạ,0,vihsd
nguyễn trọng thái thế m đi tìm cái khối người tốt của m đi,0,vihsd
"""vẹm xanh jk mội người cos_sĩ nha""",0,vlsp
"""nguyễn_thị hạnh kim oanh đặng""",0,vlsp
bên đó coi là cúm thường thôi. dân có nhiễm cũng chả biết đâu,0,vihsd
ngọc trâm hơi thấy cưng nha,0,vihsd
"kệ đi ,sống chết có số",0,vihsd
"""chúc_mừng anh nhận nhiệm_vụ mới ông phạm_thiện nghĩa trúng_cử chức_vụ phó_chủ_tịch ubnd tỉnh với tỷ_lệ tán_thành cao chiều ngày hội_đồng nhân_dân hđnd tỉnh khoá ix tổ_chức kỳ họp thứ mười kỳ họp bất_thường để tiến_hành kiện_toàn ubnd tỉnh nhiệm_kỳ có đại_biểu hđnd tỉnh tham_dự""",0,vlsp
nhìn thấy chú tự long mặc đồ vàng chứ không phải bác quốc khánh là thấy sai vcl sai rồi =))))),0,vihsd
vãi so sánh. tuy chẳng ưa j bọn lãnh đạo nhưng phải thực tế 1 tí. đường trong tp mang ra so sánh với đường sa mạc -_-,2,vihsd
mặt tùng kiểu ông làm gì tóc tôi thế này,0,vihsd
"""với mọi người tôi chẳng hay_ho tốt_đẹp gì nhưng với tôi tôi luôn mong sao mang lại những điều tốt_đẹp nhất cho gđ và người_thân""",0,vlsp
"""cốc rượu rồi nhâm_nhi""",0,vlsp
chi oi cap chung dai e no bu co cai thao lam cho nho duoc ko chi,0,vihsd
hoang long :)))),0,vihsd
"""xem_lại ảnh cũ thấy hay ghê vẫn tóc ngắn vẫn dáng_điệu ấy chỉ khác là sau năm đắp cân thịt vào đủ mọi chỗ""",0,vlsp
"""thùy linh cười cười vl""",0,vlsp
"""thái nguyên tired""",0,vlsp
chuẩn vãi nồi,0,vihsd
trò đùa đấy à hahaa,0,vihsd
"""minh minh đùa quá_đáng vl""",0,vlsp
phan thắng đi đi thắng,0,vihsd
long duy đào ko có đâu ô ạ ;((,0,vihsd
"""chỉ thấy đôi dứa xinh thuiii thì đôi cam or đôi đế xanh nước biển""",0,vlsp
"""vy khanh le vl được""",0,vlsp
"""nguyễn_mạnh hùng nhân_văn là mô_hình bạn không_thể bỏ_qua nếu bạn thật_sự mong_muốn thay_đổi chất_lượng cuộc_sống của bản_thân gia_đình kinh_doanh online vs môi_giới có gì khác_biệt hỉ và bạn cùng phân_tích xem như nào nhé tham_gia cùng best team bạn có_thể theo_dõi chúng_tôi qua website youtube fanpage group facebook""",0,vlsp
còn lâu mới ngủ,0,vihsd
tu kim khoa im cmm đi,2,vihsd
"""anh làm cái quá hóp cua gắt vl""",0,vlsp
minh hiếu never sai :)),0,vihsd
minh hiếu quá người mẫu đó chửi nhưng dịu dang chửi nhưng dễ nghe nhất là bài quyền của em nhìn mà yêu lám,0,vihsd
"hiệp đinh v m k biết đọc à, hãy viết trước khi đọc kĩ nha thằng óc cứt, mắt chưa rà hết chữ mà tay nhanh hơn não, mối nguy hiểm của xã hội",2,vihsd
"""hoang tu toc vang nhe""",0,vlsp
"""máy xay thịt mini wmf năm_ngoái web sale rẻ nhất cũng là rồi vậy mà hàng em mua đợt sale này chỉ có chất_lượng của wmf đúng là không chê vào đâu được kết_hợp giữa thép không_gỉ và thủy_tinh trong suốt tạo nên sản_phẩm rất sang hiện_đại máy xay thịt wmf nhỏ gọn nhưng sử_dụng rất hiệu_quả đấy cho em""",0,vlsp
ú òa linh đậu :)),0,vihsd
"thiệt @@ vn mốt thành cái ổ trộm cướp giật đồ hết, tha hồ trộm đi, nhà nước bảo vệ cho",2,vihsd
thằng ngu người này ai đi làm mà chả đóng thuế . doanh nghiệp lớn kiếm nhiều lợi nhuận thì đóng thuế nhiều. thế theo mày đóng thuế nhìu là muốn làm gì thì làm àh.,2,vihsd
chắc chúng quan phụ mẫu thích lũ về lắm đây. để có tiền thu về mỗi cơn lũ.hehe,0,vihsd
"""mickey my friend đáng iu zô cùngggg set mickey sort mùa hè ntnay chỉ có những set ntnay mới thực_sự năng_động cá_tính hennnn chất fom siu đẹp sl lại có_hạn thuiii free sz xx set quá dẻ đi_giản phạm gia trân_giản phạm gia trân""",0,vlsp
abe là một huyền thoại,0,vihsd
"""bài_tập của thánh sai đây mà""",0,vlsp
ổ mono lớn mở tỷ sốbom,0,vihsd
tháng kiếm đc có 7-8tr mà mới mua con laptop razer đang trả góp nữa thì sao đủ sống anh ơi,0,vihsd
"""công_hưng tam_quốc ký giai_điệu cục sì lầu gây ám_ảnh cre thánh ghép""",0,vlsp
"""nghỉ lễ muộn của gia_đình""",0,vlsp
"""khong phai ban be cung_chang anh_em nhung vi_ly ruou toi them ma ra""",0,vlsp
tuân thủ đúg luật,0,vihsd
phan linh đb ct có lm j đâu ? mà ss chán,1,vihsd
"""jteam_share share chậm mất ngày giải toán bằng máy_tính casio lần này có chút đổi_mới là có tài_liệu cho mọi người test luôn tổng_quan chút trong ứng_dụng này những chỉ dạy không mà có cả ví_dụ đi kèm dưới bài dạy đề cho mọi người test bên dưới mọi người tìm_hiểu thêm nhé ad duyệt sớm sớm không các bạn ấy biết điểm thi rồi thì khỏi cần học nữa đâu link ch play""",0,vlsp
"""hậu công sợ vl""",0,vlsp
"""bánh_tráng chuối nướng gói cái bánh_tráng khô bò gói cái""",0,vlsp
ngheee rất thuyết phục nhưng mình yếu sinh lý :((,0,vihsd
phạm duẩn đó là bí thuật con zai ạ,0,vihsd
"hiểu pê đê nhục, miệng sửa như chó, đầu ngu như bò, bạn thân bóng vàng mã dơ kkkk",2,vihsd
tấu hài cực mạnh từ abe :>,0,vihsd
đm. tao là ca thì tao có quyền nhé. đm ad phản cmn động,2,vihsd
dậy tập thể dục coi cười muốn trẹo lưng luôngggg,0,vihsd
"""eric nguyễn_coi đi má hay vl lun""",0,vlsp
tao xem mà tao ngủ đc 1 giấc. xong tao đi về m giờ vẫn k hiểu nội dung là gì. dỡ ẹc,0,vihsd
"""giảm cho đơn đặt_hàng tháng đối_với rex pen rex pen chất_lượng vượt_trội ngang tầm với các máy giá tr thị_trường sử_dụng moto mabuchi số vol hoặc động ổn_định từ vol sử_dụng rắc rca dễ_dàng sử_dụng ducsysupply rexpen""",0,vlsp
"khánh sky chẳng nhẽ tao lại nói thẳng ra là thằng "" cạn tàu gáo máng "" k -icm ? :)",2,vihsd
nhường cho còn ko ăn đc,0,vihsd
